Invoice ID,Branch,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,Rating,City
544-32-5024,C,Member,Female,Food and beverages,49.79,4,9.958,209.118,2019-03-28,19:16:00,Credit card,6.4,Naypyitaw
318-12-0304,A,Normal,Male,Fashion accessories,30.61,1,1.5305,32.1405,2019-01-23,12:20:00,Ewallet,5.2,Yangon
349-97-8902,B,Member,Male,Food and beverages,57.89,2,5.789000000000001,121.569,2019-01-17,10:37:00,Ewallet,8.9,Mandalay
421-95-9805,A,Normal,Female,Electronic accessories,28.96,1,1.4480000000000002,30.408,2019-02-07,10:18:00,Credit card,6.2,Yangon
277-35-5865,C,Member,Female,Food and beverages,98.97,9,44.536500000000004,935.2665000000001,2019-03-09,11:23:00,Cash,6.7,Naypyitaw
789-23-8625,B,Member,Male,Fashion accessories,93.22,3,13.982999999999999,293.643,2019-01-24,11:45:00,Cash,7.2,Mandalay
284-54-4231,C,Member,Male,Sports and travel,80.93,1,4.046500000000001,84.9765,2019-01-19,16:08:00,Credit card,9.0,Naypyitaw
443-59-0061,A,Member,Male,Food and beverages,67.45,10,33.725,708.225,2019-02-03,11:25:00,Ewallet,4.2,Yangon
509-29-3912,A,Member,Female,Sports and travel,38.72,9,17.424000000000003,365.904,2019-03-20,12:24:00,Ewallet,4.2,Yangon
327-40-9673,B,Member,Male,Sports and travel,72.6,6,21.78,457.38,2019-01-13,19:51:00,Cash,6.9,Mandalay
840-19-2096,C,Member,Male,Electronic accessories,87.91,5,21.9775,461.5275,2019-03-14,18:10:00,Ewallet,4.4,Naypyitaw
828-46-6863,A,Member,Male,Food and beverages,98.53,6,29.559000000000005,620.739,2019-01-23,11:22:00,Credit card,4.0,Yangon
641-96-3695,C,Member,Female,Fashion accessories,43.46,6,13.038,273.798,2019-02-07,17:55:00,Ewallet,8.5,Naypyitaw
420-97-3340,A,Normal,Female,Food and beverages,71.68,3,10.752000000000002,225.79200000000003,2019-03-28,15:30:00,Credit card,9.2,Yangon
436-54-4512,A,Member,Female,Food and beverages,91.61,1,4.5805,96.1905,2019-03-20,19:44:00,Cash,9.8,Yangon
670-79-6321,B,Member,Female,Home and lifestyle,94.59,7,33.106500000000004,695.2365,2019-01-17,15:27:00,Credit card,4.9,Mandalay
852-62-7105,B,Normal,Female,Fashion accessories,83.25,10,41.625,874.125,2019-01-12,11:25:00,Credit card,4.4,Mandalay
598-06-7312,B,Member,Male,Fashion accessories,91.35,1,4.5675,95.91749999999999,2019-02-16,15:42:00,Cash,6.8,Mandalay
135-13-8269,B,Member,Female,Food and beverages,78.88,2,7.888,165.648,2019-01-26,16:04:00,Cash,9.1,Mandalay
816-57-2053,A,Normal,Male,Sports and travel,60.87,2,6.087,127.827,2019-03-09,12:37:00,Ewallet,8.7,Yangon
628-90-8624,B,Member,Male,Health and beauty,82.58,10,41.29,867.0899999999999,2019-03-14,14:41:00,Cash,5.0,Mandalay
856-66-2701,A,Member,Male,Home and lifestyle,53.3,3,7.994999999999999,167.89499999999998,2019-01-25,14:19:00,Ewallet,7.5,Yangon
308-39-1707,A,Normal,Female,Fashion accessories,12.09,1,0.6045,12.6945,2019-01-26,18:19:00,Credit card,8.2,Yangon
149-61-1929,A,Normal,Male,Sports and travel,64.19,10,32.095,673.995,2019-01-19,14:08:00,Credit card,6.7,Yangon
655-07-2265,A,Normal,Male,Electronic accessories,78.31,3,11.746500000000001,246.6765,2019-03-05,16:38:00,Ewallet,5.4,Yangon
589-02-8023,A,Member,Male,Food and beverages,83.77,2,8.377,175.917,2019-01-15,10:54:00,Credit card,7.0,Yangon
420-04-7590,B,Normal,Male,Home and lifestyle,99.7,3,14.955000000000002,314.055,2019-03-18,11:29:00,Ewallet,4.7,Mandalay
182-88-2763,B,Member,Male,Food and beverages,79.91,3,11.9865,251.7165,2019-03-20,19:28:00,Credit card,5.0,Mandalay
188-55-0967,B,Member,Male,Health and beauty,66.47,10,33.23500000000001,697.9350000000001,2019-01-15,15:01:00,Credit card,5.0,Mandalay
610-46-4100,A,Normal,Male,Health and beauty,28.95,7,10.1325,212.7825,2019-03-03,20:31:00,Credit card,6.0,Yangon
318-81-2368,C,Normal,Female,Electronic accessories,46.2,1,2.31,48.510000000000005,2019-03-19,12:16:00,Cash,6.3,Naypyitaw
364-33-8584,B,Member,Female,Food and beverages,17.63,5,4.4075,92.55749999999999,2019-03-08,15:27:00,Cash,8.5,Mandalay
665-63-9737,B,Normal,Male,Fashion accessories,52.42,3,7.8629999999999995,165.123,2019-02-27,17:36:00,Ewallet,7.5,Mandalay
695-09-5146,B,Member,Female,Food and beverages,98.79,3,14.8185,311.1885,2019-02-23,20:00:00,Ewallet,6.4,Mandalay
155-45-3814,C,Member,Female,Electronic accessories,88.55,8,35.42,743.8199999999999,2019-03-19,15:29:00,Ewallet,4.7,Naypyitaw
794-32-2436,B,Member,Male,Electronic accessories,55.67,2,5.567,116.90700000000001,2019-03-27,15:08:00,Ewallet,6.0,Mandalay
131-15-8856,C,Member,Female,Food and beverages,72.52,8,29.008,609.168,2019-03-30,19:26:00,Credit card,4.0,Naypyitaw
273-84-2164,C,Member,Male,Electronic accessories,12.05,5,3.0125,63.2625,2019-02-16,15:53:00,Ewallet,5.5,Naypyitaw
706-36-6154,A,Member,Male,Home and lifestyle,19.36,9,8.712000000000002,182.952,2019-01-18,18:43:00,Ewallet,8.7,Yangon
778-89-7974,C,Normal,Male,Health and beauty,70.21,6,21.063000000000002,442.323,2019-03-30,14:58:00,Cash,7.4,Naypyitaw
574-31-8277,B,Member,Male,Fashion accessories,33.63,1,1.6815000000000002,35.3115,2019-03-20,19:55:00,Cash,5.6,Mandalay
859-71-0933,C,Member,Female,Sports and travel,15.49,2,1.5490000000000002,32.529,2019-01-16,15:10:00,Cash,6.3,Naypyitaw
740-11-5257,C,Normal,Male,Electronic accessories,24.74,10,12.37,259.77,2019-02-24,16:44:00,Cash,7.1,Naypyitaw
369-82-2676,B,Normal,Male,Electronic accessories,75.66,5,18.915,397.215,2019-01-15,18:22:00,Ewallet,7.8,Mandalay
563-47-4072,B,Normal,Female,Health and beauty,55.81,6,16.743000000000002,351.603,2019-01-22,11:52:00,Cash,9.9,Mandalay
742-04-5161,A,Member,Male,Home and lifestyle,72.78,10,36.39,764.1899999999999,2019-02-03,17:24:00,Cash,7.3,Yangon
149-15-7606,B,Member,Male,Sports and travel,37.32,9,16.794,352.674,2019-03-06,15:31:00,Ewallet,5.1,Mandalay
133-77-3154,B,Member,Male,Fashion accessories,60.18,4,12.036000000000001,252.756,2019-02-16,18:04:00,Credit card,9.4,Mandalay
169-52-4504,A,Normal,Female,Electronic accessories,15.69,3,2.3535,49.4235,2019-03-14,14:13:00,Credit card,5.8,Yangon
250-81-7186,C,Normal,Female,Electronic accessories,99.69,1,4.984500000000001,104.6745,2019-02-27,10:23:00,Credit card,8.0,Naypyitaw
562-12-5430,A,Member,Female,Fashion accessories,88.15,3,13.222500000000004,277.67250000000007,2019-01-18,10:11:00,Ewallet,7.9,Yangon
816-72-8853,A,Member,Female,Sports and travel,27.93,5,6.982500000000001,146.6325,2019-01-29,15:48:00,Cash,5.9,Yangon
491-38-3499,A,Member,Male,Fashion accessories,55.45,1,2.7725000000000004,58.222500000000004,2019-02-26,17:46:00,Credit card,4.9,Yangon
322-02-2271,B,Normal,Female,Sports and travel,42.97,3,6.4455,135.3555,2019-02-03,11:46:00,Cash,9.3,Mandalay
842-29-4695,C,Member,Male,Sports and travel,17.14,7,5.9990000000000006,125.979,2019-01-16,12:07:00,Credit card,7.9,Naypyitaw
725-67-2480,B,Member,Female,Fashion accessories,58.75,6,17.625,370.125,2019-03-24,18:14:00,Credit card,5.9,Mandalay
641-51-2661,C,Member,Female,Food and beverages,87.1,10,43.550000000000004,914.55,2019-02-12,14:45:00,Credit card,9.9,Naypyitaw
714-02-3114,C,Normal,Female,Sports and travel,98.8,2,9.88,207.48,2019-02-21,11:39:00,Cash,7.7,Naypyitaw
518-17-2983,A,Normal,Female,Fashion accessories,48.63,4,9.726,204.246,2019-02-04,15:44:00,Ewallet,7.6,Yangon
779-42-2410,B,Member,Male,Food and beverages,57.74,3,8.661,181.881,2019-02-20,13:06:00,Ewallet,7.7,Mandalay
190-14-3147,B,Normal,Female,Health and beauty,17.97,4,3.594,75.47399999999999,2019-02-23,20:43:00,Ewallet,6.4,Mandalay
408-66-6712,C,Member,Female,Health and beauty,47.71,6,14.313,300.573,2019-02-16,14:19:00,Ewallet,4.4,Naypyitaw
679-22-6530,B,Normal,Female,Sports and travel,40.62,2,4.062,85.30199999999999,2019-01-17,10:01:00,Credit card,4.1,Mandalay
588-47-8641,A,Member,Male,Fashion accessories,56.04,10,28.02,588.42,2019-01-14,19:30:00,Ewallet,4.4,Yangon
642-61-4706,B,Member,Male,Food and beverages,93.4,2,9.340000000000002,196.14000000000001,2019-03-30,16:34:00,Cash,5.5,Mandalay
576-31-4774,B,Normal,Female,Health and beauty,73.41,3,11.0115,231.2415,2019-03-02,13:10:00,Ewallet,4.0,Mandalay
556-41-6224,C,Normal,Male,Health and beauty,33.64,8,13.456000000000001,282.576,2019-02-15,17:10:00,Credit card,9.3,Naypyitaw
811-03-8790,A,Normal,Female,Electronic accessories,45.48,10,22.74,477.53999999999996,2019-03-01,10:22:00,Credit card,4.8,Yangon
242-11-3142,B,Member,Male,Fashion accessories,83.77,2,8.377,175.917,2019-02-24,19:57:00,Cash,4.6,Mandalay
752-23-3760,B,Member,Female,Sports and travel,64.08,7,22.428,470.988,2019-02-19,19:29:00,Credit card,7.3,Mandalay
274-05-5470,A,Member,Female,Food and beverages,73.47,4,14.694,308.574,2019-02-23,18:30:00,Cash,6.0,Yangon
648-94-3045,C,Normal,Male,Health and beauty,58.95,10,29.475,618.975,2019-02-07,14:27:00,Ewallet,8.1,Naypyitaw
130-67-4723,A,Member,Male,Food and beverages,48.5,6,14.55,305.55,2019-01-11,13:57:00,Ewallet,9.4,Yangon
528-87-5606,B,Member,Female,Electronic accessories,39.48,1,1.974,41.45399999999999,2019-02-12,19:43:00,Cash,6.5,Mandalay
320-85-2052,B,Normal,Female,Sports and travel,34.81,1,1.7405000000000002,36.5505,2019-01-14,10:11:00,Credit card,7.0,Mandalay
370-96-0655,C,Normal,Female,Fashion accessories,49.32,6,14.796000000000001,310.716,2019-01-09,13:46:00,Ewallet,7.1,Naypyitaw
105-10-6182,A,Member,Male,Fashion accessories,21.48,2,2.148,45.108000000000004,2019-02-27,12:22:00,Ewallet,6.6,Yangon
510-79-0415,B,Member,Female,Sports and travel,23.08,6,6.9239999999999995,145.404,2019-01-24,19:20:00,Ewallet,4.9,Mandalay
241-96-5076,B,Member,Female,Home and lifestyle,49.1,2,4.91,103.11,2019-01-08,12:58:00,Credit card,6.4,Mandalay
767-97-4650,B,Member,Female,Sports and travel,64.83,2,6.4830000000000005,136.143,2019-01-08,11:59:00,Credit card,8.0,Mandalay
648-83-1321,A,Member,Male,Home and lifestyle,63.56,10,31.78,667.38,2019-01-16,17:59:00,Cash,4.3,Yangon
173-57-2300,C,Member,Male,Sports and travel,72.88,2,7.288,153.048,2019-03-13,12:51:00,Cash,6.1,Naypyitaw
305-03-2383,A,Normal,Female,Food and beverages,67.1,3,10.065,211.36499999999998,2019-02-15,10:36:00,Cash,7.5,Yangon
394-55-6384,C,Member,Female,Sports and travel,70.19,9,31.585500000000003,663.2955000000001,2019-01-25,13:38:00,Cash,6.7,Naypyitaw
266-20-6657,C,Member,Male,Food and beverages,55.04,7,19.264,404.544,2019-03-12,19:39:00,Ewallet,5.2,Naypyitaw
689-05-1884,A,Member,Male,Health and beauty,48.63,10,24.315,510.615,2019-03-04,12:44:00,Cash,8.8,Yangon
196-01-2849,C,Member,Female,Fashion accessories,73.38,7,25.683,539.343,2019-02-10,13:56:00,Cash,9.5,Naypyitaw
372-62-5264,C,Normal,Female,Food and beverages,52.6,9,23.67,497.07000000000005,2019-01-16,14:42:00,Cash,7.6,Naypyitaw
800-09-8606,A,Member,Female,Home and lifestyle,87.37,5,21.8425,458.6925,2019-01-29,19:45:00,Cash,6.6,Yangon
182-52-7000,A,Member,Female,Sports and travel,27.04,4,5.408,113.568,2019-01-01,20:26:00,Ewallet,6.9,Yangon
826-58-8051,B,Normal,Male,Home and lifestyle,62.19,4,12.438,261.198,2019-01-06,19:46:00,Ewallet,4.3,Mandalay
868-06-0466,A,Member,Male,Electronic accessories,69.58,9,31.311000000000003,657.5310000000001,2019-02-19,19:38:00,Credit card,7.8,Yangon
751-41-9720,C,Normal,Male,Home and lifestyle,97.5,10,48.75,1023.75,2019-01-12,16:18:00,Ewallet,8.0,Naypyitaw
626-43-7888,C,Normal,Female,Fashion accessories,60.41,8,24.164,507.44399999999996,2019-02-07,12:23:00,Ewallet,9.6,Naypyitaw
176-64-7711,B,Normal,Male,Food and beverages,32.32,3,4.848000000000001,101.808,2019-03-27,19:11:00,Credit card,4.3,Mandalay
191-29-0321,B,Member,Female,Fashion accessories,19.77,10,9.885,207.58499999999998,2019-02-27,18:57:00,Credit card,5.0,Mandalay
729-06-2010,B,Member,Male,Health and beauty,80.47,9,36.2115,760.4415,2019-01-06,11:18:00,Cash,9.2,Mandalay
640-48-5028,B,Member,Female,Home and lifestyle,88.39,9,39.7755,835.2855,2019-03-02,12:40:00,Cash,6.3,Mandalay
186-79-9562,B,Normal,Male,Health and beauty,71.77,7,25.119500000000002,527.5095,2019-03-29,14:06:00,Cash,8.9,Mandalay
834-45-5519,B,Normal,Female,Electronic accessories,43.0,4,8.6,180.6,2019-01-31,20:48:00,Ewallet,7.6,Mandalay
162-65-8559,C,Member,Male,Food and beverages,68.98,1,3.4490000000000003,72.429,2019-01-21,20:13:00,Cash,4.8,Naypyitaw
760-27-5490,C,Normal,Male,Fashion accessories,15.62,8,6.248,131.208,2019-01-20,20:37:00,Ewallet,9.1,Naypyitaw
445-30-9252,A,Normal,Male,Sports and travel,25.7,3,3.855,80.955,2019-01-17,17:59:00,Ewallet,6.1,Yangon
786-94-2700,A,Member,Male,Food and beverages,80.62,6,24.186000000000003,507.906,2019-02-28,20:18:00,Cash,9.1,Yangon
728-88-7867,C,Member,Female,Home and lifestyle,75.53,4,15.106000000000002,317.226,2019-03-19,15:52:00,Ewallet,8.3,Naypyitaw
183-21-3799,C,Normal,Female,Electronic accessories,77.63,9,34.9335,733.6034999999999,2019-02-19,15:14:00,Ewallet,7.2,Naypyitaw
268-20-3585,C,Normal,Female,Health and beauty,13.85,9,6.2325,130.8825,2019-02-04,12:50:00,Ewallet,6.0,Naypyitaw
735-32-9839,C,Member,Male,Fashion accessories,98.7,8,39.480000000000004,829.08,2019-01-31,10:36:00,Ewallet,8.5,Naypyitaw
258-92-7466,A,Normal,Female,Health and beauty,35.68,5,8.92,187.32,2019-02-06,18:33:00,Credit card,6.6,Yangon
857-16-3520,A,Member,Female,Fashion accessories,71.46,7,25.011,525.231,2019-03-28,16:06:00,Ewallet,4.5,Yangon
482-17-1179,A,Member,Male,Electronic accessories,11.94,3,1.7910000000000001,37.611,2019-01-19,12:47:00,Credit card,8.1,Yangon
788-21-5741,A,Normal,Male,Fashion accessories,45.38,3,6.807000000000001,142.947,2019-02-17,13:34:00,Credit card,7.2,Yangon
821-14-9046,B,Member,Female,Fashion accessories,17.48,6,5.244,110.124,2019-01-18,15:04:00,Credit card,6.1,Mandalay
418-05-0656,B,Normal,Female,Fashion accessories,25.56,7,8.946,187.86599999999999,2019-02-02,20:42:00,Cash,7.1,Mandalay
678-79-0726,C,Member,Female,Sports and travel,90.63,9,40.783500000000004,856.4535,2019-01-18,15:28:00,Cash,5.1,Naypyitaw
776-68-1096,B,Normal,Male,Home and lifestyle,44.12,3,6.617999999999999,138.97799999999998,2019-03-18,13:45:00,Credit card,7.9,Mandalay
592-46-1692,C,Member,Female,Food and beverages,36.77,7,12.869500000000002,270.25950000000006,2019-01-11,20:10:00,Cash,7.4,Naypyitaw
434-35-9162,B,Member,Male,Food and beverages,23.34,4,4.668,98.028,2019-02-04,18:53:00,Ewallet,7.4,Mandalay
149-14-0304,C,Member,Female,Health and beauty,28.5,8,11.4,239.4,2019-02-06,14:24:00,Cash,6.6,Naypyitaw
442-44-6497,C,Member,Male,Home and lifestyle,55.57,3,8.335500000000001,175.0455,2019-01-08,11:42:00,Credit card,5.9,Naypyitaw
174-64-0215,B,Normal,Male,Sports and travel,69.74,10,34.87,732.27,2019-03-05,17:49:00,Credit card,8.9,Mandalay
210-74-9613,C,Normal,Male,Fashion accessories,97.26,4,19.452,408.492,2019-03-16,15:33:00,Ewallet,6.8,Naypyitaw
299-29-0180,B,Member,Female,Home and lifestyle,52.18,7,18.263,383.52299999999997,2019-03-09,10:54:00,Cash,9.3,Mandalay
247-11-2470,A,Member,Female,Fashion accessories,22.32,4,4.464,93.744,2019-03-01,16:23:00,Credit card,4.4,Yangon
635-28-5728,A,Normal,Male,Health and beauty,56.0,3,8.4,176.4,2019-02-28,19:33:00,Ewallet,4.8,Yangon
756-49-0168,A,Member,Male,Fashion accessories,19.7,1,0.985,20.685,2019-02-08,11:39:00,Ewallet,9.5,Yangon
438-23-1242,B,Normal,Male,Electronic accessories,75.88,7,26.558,557.718,2019-01-24,10:38:00,Ewallet,8.9,Mandalay
238-45-6950,B,Member,Male,Food and beverages,53.72,1,2.686,56.406,2019-03-01,20:03:00,Ewallet,6.4,Mandalay
607-65-2441,C,Member,Male,Health and beauty,81.95,10,40.975,860.475,2019-03-10,12:39:00,Credit card,6.0,Naypyitaw
386-27-7606,C,Member,Female,Home and lifestyle,81.2,7,28.42,596.8199999999999,2019-03-23,15:59:00,Credit card,8.1,Naypyitaw
137-63-5492,C,Normal,Male,Electronic accessories,58.76,10,29.380000000000003,616.98,2019-01-29,14:26:00,Ewallet,9.0,Naypyitaw
197-77-7132,B,Member,Male,Electronic accessories,91.56,8,36.624,769.104,2019-01-12,18:22:00,Ewallet,6.0,Mandalay
805-86-0265,A,Normal,Male,Home and lifestyle,93.96,9,42.282000000000004,887.922,2019-03-20,11:32:00,Cash,9.8,Yangon
733-29-1227,C,Normal,Male,Home and lifestyle,55.61,7,19.4635,408.7335,2019-03-23,12:41:00,Cash,8.5,Naypyitaw
451-73-2711,C,Normal,Male,Food and beverages,84.83,1,4.2415,89.0715,2019-01-14,15:20:00,Ewallet,8.8,Naypyitaw
373-14-0504,A,Member,Female,Sports and travel,71.63,2,7.163,150.423,2019-02-12,14:33:00,Ewallet,8.8,Yangon
546-80-2899,A,Member,Male,Home and lifestyle,37.69,2,3.769,79.149,2019-02-20,15:29:00,Ewallet,9.5,Yangon
345-68-9016,C,Member,Female,Sports and travel,31.67,8,12.668000000000001,266.028,2019-01-02,16:19:00,Credit card,5.6,Naypyitaw
390-17-5806,C,Member,Female,Food and beverages,38.42,1,1.9210000000000003,40.341,2019-02-02,16:33:00,Cash,8.6,Naypyitaw
457-13-1708,B,Member,Male,Fashion accessories,65.23,10,32.615,684.9150000000001,2019-01-08,19:07:00,Credit card,5.2,Mandalay
664-14-2882,C,Member,Female,Home and lifestyle,10.53,5,2.6325000000000003,55.2825,2019-01-30,14:43:00,Credit card,5.8,Naypyitaw
487-79-6868,B,Member,Female,Home and lifestyle,12.29,9,5.5305,116.14049999999999,2019-03-26,19:28:00,Credit card,8.0,Mandalay
314-23-4520,C,Member,Male,Health and beauty,81.23,7,28.430500000000002,597.0405000000001,2019-01-15,20:44:00,Cash,9.0,Naypyitaw
210-30-7976,B,Member,Female,Fashion accessories,22.32,4,4.464,93.744,2019-03-14,11:16:00,Ewallet,4.1,Mandalay
585-86-8361,A,Normal,Female,Food and beverages,27.28,5,6.82,143.22,2019-02-03,10:31:00,Credit card,8.6,Yangon
807-14-7833,A,Member,Female,Electronic accessories,17.42,10,8.71,182.91000000000003,2019-02-22,12:30:00,Ewallet,7.0,Yangon
775-72-1988,B,Normal,Male,Home and lifestyle,73.28,5,18.32,384.71999999999997,2019-01-24,15:05:00,Ewallet,8.4,Mandalay
288-38-3758,C,Member,Female,Fashion accessories,84.87,3,12.730500000000001,267.3405,2019-01-25,18:30:00,Ewallet,7.4,Naypyitaw
652-43-6591,A,Normal,Female,Fashion accessories,97.29,8,38.916000000000004,817.2360000000001,2019-03-09,13:18:00,Credit card,6.2,Yangon
785-96-0615,B,Member,Female,Electronic accessories,35.74,8,14.296000000000001,300.216,2019-02-17,15:28:00,Ewallet,4.9,Mandalay
406-46-7107,A,Normal,Female,Home and lifestyle,96.52,6,28.956000000000003,608.076,2019-01-11,11:52:00,Cash,4.5,Yangon
250-17-5703,A,Member,Male,Food and beverages,18.85,10,9.425,197.925,2019-02-27,18:24:00,Ewallet,5.6,Yangon
156-95-3964,A,Normal,Female,Food and beverages,55.39,4,11.078000000000001,232.638,2019-03-25,15:19:00,Ewallet,8.0,Yangon
842-40-8179,B,Member,Female,Food and beverages,77.2,10,38.6,810.6,2019-02-11,10:38:00,Credit card,5.6,Mandalay
525-09-8450,B,Normal,Male,Electronic accessories,72.13,10,36.065,757.365,2019-01-31,15:12:00,Credit card,4.2,Mandalay
410-67-1709,A,Member,Female,Fashion accessories,63.88,8,25.552000000000003,536.592,2019-01-20,17:48:00,Ewallet,9.9,Yangon
587-73-4862,A,Member,Female,Health and beauty,10.69,5,2.6725,56.122499999999995,2019-03-26,11:07:00,Ewallet,7.6,Yangon
787-87-2010,A,Member,Male,Health and beauty,55.5,4,11.100000000000001,233.1,2019-01-20,15:48:00,Credit card,6.6,Yangon
593-14-4239,B,Normal,Female,Home and lifestyle,95.46,8,38.184,801.8639999999999,2019-03-05,19:40:00,Ewallet,4.7,Mandalay
801-88-0346,C,Normal,Female,Fashion accessories,76.06,3,11.409,239.589,2019-01-05,20:30:00,Credit card,9.8,Naypyitaw
388-76-2555,B,Normal,Male,Sports and travel,13.69,6,4.107,86.247,2019-02-13,13:59:00,Cash,6.3,Mandalay
711-31-1234,B,Normal,Female,Electronic accessories,95.64,4,19.128,401.688,2019-03-16,18:51:00,Cash,7.9,Mandalay
886-54-6089,A,Normal,Female,Home and lifestyle,11.43,6,3.4290000000000003,72.009,2019-01-15,17:24:00,Cash,7.7,Yangon
707-32-7409,B,Member,Female,Sports and travel,95.54,4,19.108,401.26800000000003,2019-02-26,11:58:00,Ewallet,4.5,Mandalay
759-98-4285,C,Member,Female,Health and beauty,85.87,7,30.054500000000004,631.1445,2019-02-27,19:01:00,Credit card,8.0,Naypyitaw
201-63-8275,C,Member,Female,Sports and travel,67.99,7,23.796499999999998,499.72649999999993,2019-02-17,16:50:00,Ewallet,5.7,Naypyitaw
471-06-8611,C,Normal,Female,Food and beverages,52.42,1,2.6210000000000004,55.041000000000004,2019-02-06,10:22:00,Credit card,6.3,Naypyitaw
200-16-5952,C,Member,Male,Food and beverages,65.65,2,6.565000000000001,137.865,2019-01-17,16:46:00,Cash,6.0,Naypyitaw
120-54-2248,B,Normal,Female,Food and beverages,28.86,5,7.215000000000001,151.51500000000001,2019-01-22,18:08:00,Credit card,8.0,Mandalay
102-77-2261,C,Member,Male,Health and beauty,65.31,7,22.858500000000003,480.0285,2019-03-05,18:02:00,Credit card,4.2,Naypyitaw
875-31-8302,B,Normal,Male,Sports and travel,93.38,1,4.669,98.04899999999999,2019-01-03,13:07:00,Cash,9.6,Mandalay
102-06-2002,C,Member,Male,Sports and travel,25.25,5,6.3125,132.5625,2019-03-20,17:52:00,Cash,6.1,Naypyitaw
457-94-0464,B,Member,Male,Electronic accessories,87.87,9,39.541500000000006,830.3715000000001,2019-01-31,20:32:00,Ewallet,5.6,Mandalay
629-42-4133,C,Normal,Male,Health and beauty,21.8,8,8.72,183.12,2019-02-19,19:24:00,Cash,8.3,Naypyitaw
534-53-3526,A,Normal,Female,Sports and travel,94.76,4,18.952,397.992,2019-02-11,16:06:00,Ewallet,7.8,Yangon
307-04-2070,A,Member,Female,Fashion accessories,30.62,1,1.5310000000000001,32.151,2019-02-05,14:14:00,Credit card,4.1,Yangon
468-99-7231,C,Normal,Female,Home and lifestyle,44.01,8,17.604,369.68399999999997,2019-03-03,17:36:00,Cash,8.8,Naypyitaw
516-77-6464,C,Member,Female,Health and beauty,10.16,5,2.54,53.339999999999996,2019-02-24,13:08:00,Ewallet,4.1,Naypyitaw
404-91-5964,A,Normal,Male,Electronic accessories,74.58,7,26.102999999999998,548.1629999999999,2019-02-04,16:09:00,Credit card,9.0,Yangon
886-77-9084,C,Normal,Male,Electronic accessories,71.89,8,28.756,603.876,2019-02-19,11:33:00,Ewallet,5.5,Naypyitaw
790-38-4466,C,Normal,Female,Health and beauty,10.99,5,2.7475000000000005,57.697500000000005,2019-01-23,10:18:00,Credit card,9.3,Naypyitaw
704-10-4056,C,Member,Male,Health and beauty,60.47,3,9.070500000000001,190.4805,2019-01-14,10:55:00,Credit card,5.6,Naypyitaw
497-37-6538,A,Normal,Male,Sports and travel,58.91,7,20.6185,432.9885,2019-01-17,15:15:00,Ewallet,9.7,Yangon
651-96-5970,A,Normal,Male,Fashion accessories,46.41,1,2.3205,48.7305,2019-03-03,20:06:00,Credit card,4.0,Yangon
400-80-4065,C,Member,Male,Health and beauty,68.55,4,13.71,287.90999999999997,2019-02-15,20:21:00,Credit card,9.2,Naypyitaw
744-16-7898,B,Normal,Female,Home and lifestyle,97.37,10,48.685,1022.385,2019-01-15,13:48:00,Credit card,4.9,Mandalay
263-12-5321,A,Member,Male,Electronic accessories,92.6,7,32.41,680.6099999999999,2019-02-27,12:52:00,Credit card,9.3,Yangon
702-72-0487,A,Normal,Female,Electronic accessories,46.61,2,4.6610000000000005,97.881,2019-02-26,12:28:00,Credit card,6.6,Yangon
605-83-1050,B,Normal,Male,Fashion accessories,27.18,2,2.718,57.078,2019-03-15,16:26:00,Ewallet,4.3,Mandalay
443-60-9639,C,Member,Female,Home and lifestyle,60.87,1,3.0435,63.9135,2019-01-24,13:24:00,Cash,5.5,Naypyitaw
864-24-7918,A,Member,Female,Sports and travel,24.49,10,12.245,257.145,2019-02-22,15:15:00,Cash,8.1,Yangon
359-94-5395,B,Normal,Male,Health and beauty,92.78,1,4.639,97.419,2019-03-15,10:50:00,Credit card,9.8,Mandalay
401-09-4232,C,Member,Male,Home and lifestyle,86.69,5,21.6725,455.1225,2019-02-11,18:38:00,Ewallet,9.4,Naypyitaw
751-15-6198,B,Normal,Male,Sports and travel,23.01,6,6.9030000000000005,144.963,2019-01-12,16:45:00,Ewallet,7.9,Mandalay
324-41-6833,C,Member,Female,Electronic accessories,30.2,8,12.08,253.68,2019-03-03,19:30:00,Ewallet,5.1,Naypyitaw
474-33-8305,C,Member,Male,Fashion accessories,67.39,7,23.5865,495.3165,2019-03-23,13:23:00,Ewallet,6.9,Naypyitaw
759-29-9521,A,Member,Female,Fashion accessories,48.96,9,22.032,462.67199999999997,2019-03-04,11:27:00,Cash,8.0,Yangon
831-81-6575,B,Member,Female,Electronic accessories,75.59,9,34.0155,714.3255,2019-02-23,11:12:00,Cash,8.0,Mandalay
220-68-6701,A,Normal,Female,Home and lifestyle,77.47,4,15.494,325.374,2019-03-17,16:36:00,Cash,4.2,Yangon
618-34-8551,A,Normal,Female,Sports and travel,93.18,2,9.318000000000001,195.67800000000003,2019-01-16,18:41:00,Credit card,8.5,Yangon
257-60-7754,A,Normal,Female,Electronic accessories,50.23,4,10.046,210.96599999999998,2019-01-08,17:12:00,Cash,9.0,Yangon
559-61-5987,B,Normal,Female,Health and beauty,17.75,1,0.8875000000000001,18.6375,2019-01-14,10:38:00,Cash,8.6,Mandalay
189-55-2313,C,Normal,Female,Fashion accessories,62.18,10,31.09,652.89,2019-01-31,10:33:00,Ewallet,6.0,Naypyitaw
